NOMBRE : N500E2000R100_02
(  411, 433)  coste     7.000    7.000
(  412, 453)  coste     9.000    9.000
(  413, 422)  coste     8.200    8.200
(  413, 470)  coste     5.100    5.100
(  414, 439)  coste     6.400    6.400
(  414, 497)  coste     4.900    4.900
(  415, 426)  coste     5.000    5.000
(  415, 430)  coste     8.300    8.300
(  415, 458)  coste     4.800    4.800
(  415, 474)  coste     8.100    8.100
(  416, 444)  coste     8.100    8.100
(  416, 453)  coste     10.000    10.000
(  416, 456)  coste     8.900    8.900
(  416, 495)  coste     10.400    10.400
(  416, 498)  coste     6.600    6.600
(  417, 418)  coste     14.100    14.100
(  417, 492)  coste     9.400    9.400
(  420, 460)  coste     6.800    6.800
(  421, 428)  coste     15.200    15.200
(  421, 468)  coste     6.000    6.000
(  421, 488)  coste     1.700    1.700
(  424, 431)  coste     10.100    10.100
(  424, 469)  coste     7.800    7.800
(  424, 483)  coste     5.500    5.500
(  425, 432)  coste     13.000    13.000
(  425, 462)  coste     5.600    5.600
(  426, 474)  coste     7.700    7.700
(  426, 489)  coste     4.500    4.500
(  428, 497)  coste     12.600    12.600
(  429, 477)  coste     4.500    4.500
(  431, 460)  coste     6.100    6.100
(  432, 450)  coste     12.600    12.600
(  432, 492)  coste     5.800    5.800
(  434, 460)  coste     3.700    3.700
(  438, 453)  coste     8.500    8.500
(  438, 497)  coste     8.000    8.000
(  440, 478)  coste     8.100    8.100
(  441, 495)  coste     7.900    7.900
(  442, 488)  coste     7.400    7.400
(  443, 471)  coste     8.400    8.400
(  447, 473)  coste     7.900    7.900
(  449, 456)  coste     12.600    12.600
(  450, 475)  coste     15.900    15.900
(  450, 491)  coste     2.200    2.200
(  452, 458)  coste     1.600    1.600
(  454, 484)  coste     7.100    7.100
(  456, 483)  coste     4.000    4.000
(  456, 494)  coste     6.100    6.100
(  457, 461)  coste     4.100    4.100
(  459, 482)  coste     3.000    3.000
(  459, 493)  coste     5.400    5.400
(  460, 467)  coste     5.800    5.800
(  460, 480)  coste     2.900    2.900
(  461, 488)  coste     10.100    10.100
(  463, 499)  coste     4.200    4.200
(  473, 485)  coste     9.300    9.300
(  475, 489)  coste     5.700    5.700
(  480, 485)  coste     6.300    6.300
(  483, 498)  coste     5.500    5.500
(  486, 487)  coste     4.200    4.200
(  486, 500)  coste     5.900    5.900
(  489, 491)  coste     11.200    11.200
(  490, 492)  coste     10.900    10.900
(  490, 494)  coste     11.300    11.300
