NOMBRE : N500E2000R100_01
(  414, 463)  coste     11.300    11.300
(  415, 498)  coste     3.400    3.400
(  417, 466)  coste     3.000    3.000
(  418, 471)  coste     1.400    1.400
(  419, 430)  coste     9.600    9.600
(  420, 466)  coste     6.400    6.400
(  422, 432)  coste     4.200    4.200
(  422, 452)  coste     8.000    8.000
(  422, 480)  coste     10.200    10.200
(  423, 439)  coste     7.900    7.900
(  423, 466)  coste     3.600    3.600
(  423, 468)  coste     0.400    0.400
(  424, 445)  coste     5.800    5.800
(  424, 488)  coste     6.100    6.100
(  425, 439)  coste     9.000    9.000
(  426, 458)  coste     12.600    12.600
(  427, 490)  coste     1.700    1.700
(  428, 442)  coste     2.600    2.600
(  429, 493)  coste     8.500    8.500
(  430, 451)  coste     8.600    8.600
(  430, 498)  coste     3.200    3.200
(  431, 477)  coste     9.000    9.000
(  433, 448)  coste     11.500    11.500
(  435, 495)  coste     8.800    8.800
(  436, 456)  coste     13.200    13.200
(  437, 481)  coste     5.900    5.900
(  437, 488)  coste     14.100    14.100
(  437, 499)  coste     5.500    5.500
(  438, 476)  coste     1.200    1.200
(  440, 469)  coste     7.700    7.700
(  440, 498)  coste     11.500    11.500
(  441, 442)  coste     9.700    9.700
(  441, 480)  coste     9.900    9.900
(  442, 454)  coste     3.900    3.900
(  443, 460)  coste     8.000    8.000
(  443, 465)  coste     5.300    5.300
(  443, 481)  coste     3.400    3.400
(  444, 479)  coste     5.400    5.400
(  444, 488)  coste     7.000    7.000
(  444, 498)  coste     12.500    12.500
(  446, 454)  coste     8.300    8.300
(  447, 484)  coste     1.400    1.400
(  447, 495)  coste     7.800    7.800
(  448, 459)  coste     9.700    9.700
(  448, 467)  coste     4.500    4.500
(  449, 468)  coste     9.000    9.000
(  453, 472)  coste     6.100    6.100
(  455, 472)  coste     4.100    4.100
(  456, 484)  coste     8.800    8.800
(  459, 489)  coste     6.300    6.300
(  460, 482)  coste     9.600    9.600
(  461, 463)  coste     6.100    6.100
(  462, 469)  coste     4.900    4.900
(  463, 477)  coste     5.300    5.300
(  463, 493)  coste     13.100    13.100
(  463, 497)  coste     9.100    9.100
(  470, 500)  coste     3.000    3.000
(  471, 487)  coste     2.400    2.400
(  473, 500)  coste     4.600    4.600
(  475, 490)  coste     5.200    5.200
(  480, 482)  coste     8.400    8.400
(  482, 496)  coste     4.800    4.800
(  485, 493)  coste     1.800    1.800
(  488, 489)  coste     8.000    8.000
