NOMBRE : N500E2000R100_04
(  409, 466)  coste     3.400    3.400
(  410, 424)  coste     10.400    10.400
(  410, 471)  coste     4.700    4.700
(  410, 472)  coste     15.000    15.000
(  411, 463)  coste     8.200    8.200
(  412, 437)  coste     6.700    6.700
(  412, 488)  coste     2.000    2.000
(  415, 483)  coste     10.300    10.300
(  416, 457)  coste     1.400    1.400
(  416, 458)  coste     1.600    1.600
(  418, 430)  coste     5.300    5.300
(  418, 446)  coste     3.300    3.300
(  418, 480)  coste     6.200    6.200
(  419, 430)  coste     6.200    6.200
(  419, 481)  coste     3.900    3.900
(  421, 458)  coste     6.200    6.200
(  423, 452)  coste     0.900    0.900
(  423, 455)  coste     3.700    3.700
(  424, 441)  coste     1.600    1.600
(  425, 493)  coste     7.400    7.400
(  426, 458)  coste     9.200    9.200
(  426, 481)  coste     4.700    4.700
(  427, 464)  coste     5.900    5.900
(  427, 484)  coste     6.400    6.400
(  427, 488)  coste     2.400    2.400
(  428, 446)  coste     7.000    7.000
(  430, 456)  coste     6.900    6.900
(  430, 493)  coste     9.900    9.900
(  432, 456)  coste     5.400    5.400
(  432, 458)  coste     3.100    3.100
(  432, 466)  coste     3.200    3.200
(  432, 493)  coste     2.400    2.400
(  433, 479)  coste     5.300    5.300
(  436, 467)  coste     11.300    11.300
(  437, 445)  coste     3.000    3.000
(  438, 441)  coste     10.100    10.100
(  438, 465)  coste     6.500    6.500
(  439, 442)  coste     0.800    0.800
(  439, 498)  coste     7.000    7.000
(  441, 476)  coste     5.400    5.400
(  441, 500)  coste     7.700    7.700
(  442, 497)  coste     7.300    7.300
(  446, 460)  coste     9.000    9.000
(  446, 468)  coste     2.700    2.700
(  447, 450)  coste     14.500    14.500
(  447, 459)  coste     10.100    10.100
(  447, 468)  coste     15.100    15.100
(  448, 480)  coste     4.100    4.100
(  453, 454)  coste     11.000    11.000
(  454, 466)  coste     5.300    5.300
(  454, 475)  coste     8.800    8.800
(  458, 473)  coste     9.400    9.400
(  460, 479)  coste     8.800    8.800
(  462, 492)  coste     7.900    7.900
(  466, 477)  coste     7.600    7.600
(  467, 485)  coste     7.300    7.300
(  468, 485)  coste     2.100    2.100
(  471, 476)  coste     6.100    6.100
(  474, 481)  coste     2.200    2.200
(  478, 489)  coste     7.200    7.200
(  478, 500)  coste     5.000    5.000
(  480, 487)  coste     5.600    5.600
(  481, 489)  coste     9.100    9.100
(  489, 491)  coste     8.500    8.500
