NOMBRE : N500E2000R100_05
(  394, 444)  coste     11.400    11.400
(  394, 492)  coste     3.700    3.700
(  396, 448)  coste     7.700    7.700
(  397, 435)  coste     10.900    10.900
(  397, 479)  coste     7.700    7.700
(  399, 437)  coste     7.100    7.100
(  399, 447)  coste     2.300    2.300
(  400, 465)  coste     4.300    4.300
(  401, 411)  coste     11.500    11.500
(  401, 436)  coste     5.200    5.200
(  402, 467)  coste     10.600    10.600
(  403, 471)  coste     1.700    1.700
(  403, 478)  coste     6.600    6.600
(  404, 439)  coste     6.500    6.500
(  404, 459)  coste     6.800    6.800
(  404, 499)  coste     8.900    8.900
(  406, 472)  coste     0.900    0.900
(  406, 487)  coste     9.100    9.100
(  408, 499)  coste     4.100    4.100
(  409, 416)  coste     8.400    8.400
(  409, 485)  coste     3.700    3.700
(  410, 495)  coste     3.100    3.100
(  411, 466)  coste     5.600    5.600
(  411, 473)  coste     10.800    10.800
(  414, 441)  coste     7.500    7.500
(  414, 443)  coste     10.400    10.400
(  415, 419)  coste     7.500    7.500
(  415, 499)  coste     7.700    7.700
(  416, 447)  coste     1.000    1.000
(  417, 422)  coste     9.500    9.500
(  418, 481)  coste     9.900    9.900
(  421, 445)  coste     0.900    0.900
(  421, 483)  coste     4.400    4.400
(  421, 496)  coste     2.900    2.900
(  422, 468)  coste     3.400    3.400
(  423, 500)  coste     6.100    6.100
(  424, 450)  coste     13.500    13.500
(  425, 465)  coste     4.500    4.500
(  427, 445)  coste     8.600    8.600
(  428, 471)  coste     11.700    11.700
(  429, 456)  coste     6.000    6.000
(  431, 458)  coste     3.400    3.400
(  432, 444)  coste     4.800    4.800
(  434, 484)  coste     4.200    4.200
(  435, 445)  coste     1.600    1.600
(  436, 489)  coste     9.000    9.000
(  438, 467)  coste     3.000    3.000
(  440, 457)  coste     3.200    3.200
(  441, 470)  coste     5.300    5.300
(  443, 461)  coste     7.900    7.900
(  444, 465)  coste     9.200    9.200
(  446, 456)  coste     6.900    6.900
(  446, 468)  coste     1.400    1.400
(  448, 470)  coste     3.400    3.400
(  449, 451)  coste     10.600    10.600
(  452, 459)  coste     5.700    5.700
(  452, 477)  coste     4.900    4.900
(  455, 482)  coste     11.300    11.300
(  456, 493)  coste     0.600    0.600
(  457, 485)  coste     6.500    6.500
(  464, 495)  coste     12.700    12.700
(  472, 486)  coste     4.800    4.800
(  473, 497)  coste     5.500    5.500
(  481, 489)  coste     3.700    3.700
